matchId,summonerName,riotIdGameName,riotIdTagline,teamId,champion,win,kills,deaths,assists,gold,damage_total,damage_magic,damage_physical,damage_true,item0,item1,item2,item3,item4,item5,item6,team_champs,enemy_champs,spell1,spell2,rune_core,rune_sub,rune_shards
KR_7744024606,박 칩#KR2,박 칩,KR2,100,Malphite,0,12,12,21,13955,30716,26986,2429,1300,악의,폭풍 쇄도,마법사의 신발,그림자불꽃,라바돈의 죽음모자,증폭의 고서,포로 간식,"['Lux', 'Ezreal', 'Viktor', 'Xerath', 'Malphite']","['Nidalee', 'TahmKench', 'Lulu', 'Hwei', 'Zed']",표식,점멸,어둠의 수확,마법,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7744024606,보쑤시개#KR3,보쑤시개,KR3,200,Nidalee,1,16,5,19,16368,28925,27482,477,965,마법사의 신발,루덴의 동반자,그림자불꽃,폭풍 쇄도,라바돈의 죽음모자,기괴한 가면,포로 간식,"['Nidalee', 'TahmKench', 'Lulu', 'Hwei', 'Zed']","['Lux', 'Ezreal', 'Viktor', 'Xerath', 'Malphite']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7744024606,Japchaeman#KR1,Japchaeman,KR1,200,TahmKench,1,10,11,25,14657,36632,25061,9914,1656,강철심장,끝없는 절망,정령의 형상,해신 작쇼,마법무효화의 망토,헤르메스의 발걸음,포로 간식,"['Nidalee', 'TahmKench', 'Lulu', 'Hwei', 'Zed']","['Lux', 'Ezreal', 'Viktor', 'Xerath', 'Malphite']",표식,점멸,착취의 손아귀,정밀,공속 +10%|체력 +15~90|체력 +15~90
KR_7744024606,다매누#0622,다매누,0622,200,Lulu,1,2,8,34,12828,6826,6148,677,0,월석 재생기,구원,대천사의 포옹,명석함의 아이오니아 장화,새벽심장,에테르 환영,포로 간식,"['Nidalee', 'TahmKench', 'Lulu', 'Hwei', 'Zed']","['Lux', 'Ezreal', 'Viktor', 'Xerath', 'Malphite']",탈진,점멸,콩콩이 소환,결의,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7744024606,통오이김밥#0313,통오이김밥,0313,200,Hwei,1,8,12,23,14355,17117,16383,223,511,어둠불꽃 횃불,리안드리의 고통,마법사의 신발,그림자불꽃,공허의 지팡이,쓸데없이 큰 지팡이,포로 간식,"['Nidalee', 'TahmKench', 'Lulu', 'Hwei', 'Zed']","['Lux', 'Ezreal', 'Viktor', 'Xerath', 'Malphite']",총명,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7744024606,리 코#1864,리 코,1864,200,Zed,1,14,17,13,14591,25831,535,23218,2077,오만,원칙의 원형낫,명석함의 아이오니아 장화,징수의 총,세릴다의 원한,톱날 단검,포로 간식,"['Nidalee', 'TahmKench', 'Lulu', 'Hwei', 'Zed']","['Lux', 'Ezreal', 'Viktor', 'Xerath', 'Malphite']",표식,점멸,감전,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771334647,Nunuzzdenuz#888,Nunuzzdenuz,888,100,Ambessa,1,19,14,22,18802,37729,0,34987,2742,월식,헤르메스의 발걸음,쇼진의 창,죽음의 무도,맬모셔스의 아귀,갈라진 하늘,포로 간식,"['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']","['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']",표식,점멸,정복자,지배,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771334647,Ainz Ooal Gown#KR01,Ainz Ooal Gown,KR01,100,Sivir,1,15,15,42,18994,34702,21,34680,0,윤 탈 야생화살,광전사의 군화,나보리 명멸검,무한의 대검,피바라기,불멸의 철갑궁,포로 간식,"['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']","['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7771334647,김째깐#KR1,김째깐,KR1,100,Chogath,1,3,13,33,13949,26587,13927,4534,8124,강철심장,헤르메스의 발걸음,정령의 형상,케이닉 루컨,가시 갑옷,거인의 허리띠,포로 간식,"['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']","['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']",표식,점멸,착취의 손아귀,지배,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7771334647,안티캄#KR1,안티캄,KR1,100,Rumble,1,21,15,31,17700,56624,52309,1656,2658,존야의 모래시계,마법사의 신발,균열 생성기,핏빛 저주,리안드리의 고통,그림자불꽃,포로 간식,"['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']","['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']",표식,점멸,어둠의 수확,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771334647,II0u0II#KR1,II0u0II,KR1,100,Akali,1,21,13,27,17751,46118,42914,1769,1435,폭풍 쇄도,공허의 지팡이,마법사의 신발,마법공학 로켓 벨트,그림자불꽃,존야의 모래시계,포로 간식,"['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']","['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']",표식,점멸,정복자,결의,적응형 능력치 +9|적응형 능력치 +9|5013
KR_7771334647,지민이가 좋아#KR1,지민이가 좋아,KR1,200,Ziggs,0,12,11,43,17335,42224,38889,1055,2279,루덴의 동반자,리안드리의 고통,마법사의 신발,존야의 모래시계,라일라이의 수정홀,어둠불꽃 횃불,포로 간식,"['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']","['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']",방어막,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771334647,Diget Food#KR1,Diget Food,KR1,200,Velkoz,0,13,12,25,15871,32509,26902,916,4690,악의,마법사의 신발,리안드리의 고통,그림자불꽃,라바돈의 죽음모자,망각의 구,포로 간식,"['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']","['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']",회복,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771334647,칼바람재미없당#KR1,칼바람재미없당,KR1,200,Nunu,0,9,16,44,16692,33922,27607,3586,2728,균열 생성기,리안드리의 고통,판금 장화,정령의 형상,종말의 겨울,가시 갑옷,포로 간식,"['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']","['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']",점멸,표식,빙결 강화,마법,스킬가속 +8|5010|5013
KR_7771334647,껌의재료#KR1,껌의재료,KR1,200,Fizz,0,19,22,25,17378,41395,32124,4955,4315,폭풍 쇄도,존야의 모래시계,리치베인,그림자불꽃,마법사의 신발,공허의 지팡이,포로 간식,"['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']","['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']",점멸,표식,어둠의 수확,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7771334647,초보일까#KR1,초보일까,KR1,200,Tristana,0,17,18,28,19311,68355,6458,60521,1374,크라켄 학살자,광전사의 군화,몰락한 왕의 검,스태틱의 단검,마법사의 최후,피바라기,포로 간식,"['Ziggs', 'Velkoz', 'Nunu', 'Fizz', 'Tristana']","['Ambessa', 'Sivir', 'Chogath', 'Rumble', 'Akali']",점멸,유체화,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628709057,Royalaqua#KR1,Royalaqua,KR1,100,Sylas,1,11,13,15,14281,22882,18751,1096,3033,리치베인,부서진 팔목 보호대,,그림자불꽃,영겁의 지팡이,마법사의 신발,포로 간식,"['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']","['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']",표식,점멸,정복자,지배,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7628709057,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,100,Skarner,1,15,9,34,17231,50540,20394,28406,1740,종말의 겨울,강철심장,헤르메스의 발걸음,끝없는 절망,가시 갑옷,태양불꽃 방패,포로 간식,"['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']","['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']",표식,점멸,착취의 손아귀,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7628709057,Nunuzzdenuz#888,Nunuzzdenuz,888,100,Kayn,1,8,8,27,15734,26888,1489,24831,567,불경한 히드라,명석함의 아이오니아 장화,세릴다의 원한,오만,톱날 단검,무라마나,,"['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']","['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']",표식,점멸,정복자,지배,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7628709057,참잘했어요#달팽이,참잘했어요,달팽이,100,Brand,1,17,7,26,16621,49433,45546,1225,2662,대천사의 포옹,어둠불꽃 횃불,존야의 모래시계,리안드리의 고통,라일라이의 수정홀,마법사의 신발,포로 간식,"['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']","['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']",유체화,점멸,어둠의 수확,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7628709057,라 바카 사투르노 사투르니타#행성소발,라 바카 사투르노 사투르니타,행성소발,100,Mordekaiser,1,9,15,28,14360,43172,38855,2896,1420,라일라이의 수정홀,리안드리의 고통,핏빛 저주,판금 장화,균열 생성기,,포로 간식,"['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']","['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']",표식,점멸,정복자,결의,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628709057,셀린느사주때용#8849,셀린느사주때용,8849,200,Rammus,0,2,13,28,12221,18034,14930,3104,0,가시 갑옷,거인의 허리띠,음전자 망토,끝없는 절망,케이닉 루컨,헤르메스의 발걸음,포로 간식,"['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']","['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']",유체화,점멸,여진,정밀,공속 +10%|체력 +15~90|체력 +15~90
KR_7628709057,중년미 아저씨#잘생김,중년미 아저씨,잘생김,200,Nocturne,0,31,13,16,19831,66374,2765,60081,3527,징수의 총,무라마나,원칙의 원형낫,헤르메스의 발걸음,세릴다의 원한,실험적 마공학판,포로 간식,"['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']","['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']",표식,점멸,어둠의 수확,정밀,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628709057,양띵뿌찡#KR1,양띵뿌찡,KR1,200,Tristana,0,10,13,25,14777,48127,3141,44986,0,광전사의 군화,필멸자의 운명,나보리 명멸검,무한의 대검,몰락한 왕의 검,,포로 간식,"['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']","['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']",정화,점멸,,지배,공속 +10%|적응형 능력치 +9|5013
KR_7628709057,방구석개밥쉰내#KR1,방구석개밥쉰내,KR1,200,Zilean,0,7,8,33,14573,35435,32385,2676,373,악의,대천사의 포옹,망각의 구,우주의 추진력,무덤꽃,명석함의 아이오니아 장화,포로 간식,"['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']","['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']",유체화,점멸,신비로운 유성,정밀,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628709057,엉덩이골#KR1,엉덩이골,KR1,200,Alistar,0,2,13,37,12964,15999,13560,1443,995,해신 작쇼,망령의 두건,헤르메스의 발걸음,워모그의 갑옷,끝없는 절망,음전자 망토,포로 간식,"['Rammus', 'Nocturne', 'Tristana', 'Zilean', 'Alistar']","['Sylas', 'Skarner', 'Kayn', 'Brand', 'Mordekaiser']",표식,점멸,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7769224935,illililllil#ilil,illililllil,ilil,100,Nami,0,4,5,56,12716,17322,15209,1362,750,제국의 명령,대천사의 포옹,월석 재생기,명석함의 아이오니아 장화,망각의 구,불타는 향로,,"['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']","['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']",점멸,탈진,콩콩이 소환,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769224935,아서폿맘에안드네#KR0,아서폿맘에안드네,KR0,100,Jhin,0,33,9,15,18334,41353,1607,38445,1300,징수의 총,도미닉 경의 인사,고속 연사포,무한의 대검,피바라기,신속의 장화,포로 간식,"['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']","['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']",유체화,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769224935,크라수스#KR1,크라수스,KR1,100,Zyra,0,7,8,43,13460,39321,33728,1078,4514,어둠불꽃 횃불,존야의 모래시계,리안드리의 고통,망각의 구,라일라이의 수정홀,명석함의 아이오니아 장화,포로 간식,"['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']","['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']",점멸,표식,어둠의 수확,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769224935,아원딜맘에안드네#KR0,아원딜맘에안드네,KR0,100,Maokai,0,6,10,45,13050,29554,23932,2998,2623,란두인의 예언,종말의 겨울,판금 장화,가시 갑옷,정령의 형상,점화석,포로 간식,"['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']","['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']",표식,점멸,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7769224935,차가운하마#777,차가운하마,777,100,Ezreal,0,18,10,33,15784,47500,13904,30216,3379,무라마나,삼위일체,명석함의 아이오니아 장화,몰락한 왕의 검,세릴다의 원한,B.F. 대검,포로 간식,"['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']","['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']",정화,점멸,정복자,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7769224935,디자이너 봇#KR1,디자이너 봇,KR1,200,Poppy,1,2,12,18,11895,19191,2722,15453,1015,란두인의 예언,얼어붙은 심장,헤르메스의 발걸음,가시 갑옷,점화석,마법무효화의 망토,포로 간식,"['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']","['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']",점멸,표식,여진,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769224935,윤오니#KR1,윤오니,KR1,200,Sylas,1,13,10,8,14418,25831,24336,1019,475,영겁의 지팡이,마법사의 신발,균열 생성기,우주의 추진력,라바돈의 죽음모자,,포로 간식,"['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']","['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']",점멸,표식,정복자,결의,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769224935,이기기전엔안자#KR1,이기기전엔안자,KR1,200,Yone,1,15,13,10,16119,39549,6742,27621,5185,광전사의 군화,몰락한 왕의 검,불멸의 철갑궁,무한의 대검,마법사의 최후,천 갑옷,,"['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']","['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']",표식,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7769224935,seiger#KR1,seiger,KR1,200,Irelia,1,10,16,20,18164,44869,10261,31373,3233,몰락한 왕의 검,헤르메스의 발걸음,죽음의 무도,갈라진 하늘,해신 작쇼,맬모셔스의 아귀,포로 간식,"['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']","['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']",표식,점멸,정복자,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7769224935,20181593#KR1,20181593,KR1,200,Blitzcrank,1,2,17,18,11557,26677,23290,2102,1283,악의,마법사의 신발,폭풍 쇄도,그림자불꽃,쓸데없이 큰 지팡이,,포로 간식,"['Poppy', 'Sylas', 'Yone', 'Irelia', 'Blitzcrank']","['Nami', 'Jhin', 'Zyra', 'Maokai', 'Ezreal']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721768330,배에거지있어요#KR1,배에거지있어요,KR1,100,Blitzcrank,1,13,10,16,12055,22662,19703,1880,1078,그림자불꽃,악의,마법사의 신발,폭풍 쇄도,역병의 보석,,포로 간식,"['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']","['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721768330,99년생노인원딜러#D1H,99년생노인원딜러,D1H,100,Zed,1,16,9,12,12609,27345,1303,24389,1652,오만,원칙의 원형낫,월식,최후의 속삭임,콜필드의 전투 망치,명석함의 아이오니아 장화,포로 간식,"['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']","['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721768330,내여친은암흑물질#KR1,내여친은암흑물질,KR1,100,Urgot,1,9,11,23,12753,32126,0,29148,2978,무라마나,월식,,판금 장화,케이닉 루컨,얼어붙은 심장,포로 간식,"['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']","['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']",표식,점멸,정복자,결의,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721768330,Dorosong#KR1,Dorosong,KR1,100,Malphite,1,5,14,22,10262,25017,20865,2926,1225,증폭의 고서,폭풍 쇄도,그림자불꽃,악의,증폭의 고서,,포로 간식,"['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']","['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']",표식,점멸,어둠의 수확,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721768330,바텀코그모#KR1,바텀코그모,KR1,100,Vladimir,1,7,9,20,11449,25933,24310,533,1089,우주의 추진력,마법사의 신발,균열 생성기,쓸데없이 큰 지팡이,쓸데없이 큰 지팡이,,포로 간식,"['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']","['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']",표식,점멸,어둠의 수확,마법,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7721768330,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,200,Sivir,0,12,9,24,13127,18901,0,18683,217,윤 탈 야생화살,광전사의 군화,징수의 총,나보리 명멸검,최후의 속삭임,롱소드,포로 간식,"['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']","['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7721768330,ffffwwwwdddd#KR2,ffffwwwwdddd,KR2,200,Sylas,0,18,8,22,12518,26122,24905,357,859,존야의 모래시계,역병의 보석,쓸데없이 큰 지팡이,균열 생성기,영겁의 지팡이,마법사의 신발,포로 간식,"['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']","['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']",표식,점멸,정복자,결의,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721768330,내일은300원#KR1,내일은300원,KR1,200,Nasus,0,15,11,24,12432,27308,22801,3020,1485,어둠불꽃 횃불,충전형 물약,리안드리의 고통,마법사의 신발,라일라이의 수정홀,망각의 구,포로 간식,"['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']","['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']",표식,점멸,어둠의 수확,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7721768330,김규도#KR1,김규도,KR1,200,Senna,0,2,12,33,10094,12111,2031,10079,0,스태틱의 단검,고속 연사포,신속의 장화,무한의 대검,,,포로 간식,"['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']","['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']",유체화,점멸,기민한 발놀림,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7721768330,지금은기도시간#KRNo1,지금은기도시간,KRNo1,200,Brand,0,6,10,23,10243,24695,23217,803,674,핏빛 저주,,,밴시의 장막,리안드리의 고통,마법사의 신발,포로 간식,"['Sivir', 'Sylas', 'Nasus', 'Senna', 'Brand']","['Blitzcrank', 'Zed', 'Urgot', 'Malphite', 'Vladimir']",표식,점멸,신비로운 유성,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771881016,늙은몸과 젊은맘#KR1,늙은몸과 젊은맘,KR1,100,Shaco,1,9,3,28,15502,47606,46944,661,0,어둠불꽃 횃불,리안드리의 고통,명석함의 아이오니아 장화,핏빛 저주,지평선의 초점,악마의 마법서,,"['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']","['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']",탈진,점멸,신비로운 유성,정밀,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7771881016,Nunuzzdenuz#888,Nunuzzdenuz,888,100,Ahri,1,17,8,25,17589,58376,41707,3207,13462,루덴의 동반자,폭풍 쇄도,마법사의 신발,그림자불꽃,라바돈의 죽음모자,증폭의 고서,포로 간식,"['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']","['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771881016,이씨가문 마지막 공주#KR01,이씨가문 마지막 공주,KR01,100,Yasuo,1,23,15,15,18078,52153,3875,47145,1132,광전사의 군화,윤 탈 야생화살,무한의 대검,죽음의 무도,해신 작쇼,최후의 속삭임,포로 간식,"['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']","['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']",표식,점멸,정복자,결의,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7771881016,Ainz Ooal Gown#KR01,Ainz Ooal Gown,KR01,100,Blitzcrank,1,6,5,30,14357,26469,18800,6954,715,수호자의 뿔피리,종말의 겨울,헤르메스의 발걸음,케이닉 루컨,가시 갑옷,거인의 허리띠,포로 간식,"['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']","['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']",표식,점멸,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7771881016,김째깐#KR1,김째깐,KR1,100,Janna,1,1,11,49,14171,16920,14957,1962,0,제국의 명령,대천사의 포옹,월석 재생기,명석함의 아이오니아 장화,불타는 향로,사라진 양피지,포로 간식,"['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']","['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']",탈진,점멸,빙결 강화,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771881016,빡센년#KR1,빡센년,KR1,200,Shen,0,4,15,24,13283,14985,5699,7681,1604,롱소드,태양불꽃 방패,가시 갑옷,강철심장,헤르메스의 발걸음,끝없는 절망,,"['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']","['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']",표식,점멸,착취의 손아귀,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7771881016,정 뭉#정 뭉,정 뭉,정 뭉,200,Azir,0,13,11,13,16096,41816,36502,1507,3806,영겁의 지팡이,내셔의 이빨,리안드리의 고통,공허의 지팡이,마법사의 신발,,포로 간식,"['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']","['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']",표식,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7771881016,춘드래곤#KR1,춘드래곤,KR1,200,Caitlyn,0,8,11,19,15353,27829,1261,25741,826,무라마나,윤 탈 야생화살,광전사의 군화,도미닉 경의 인사,맬모셔스의 아귀,B.F. 대검,포로 간식,"['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']","['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']",방어막,점멸,어둠의 수확,정밀,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7771881016,Kt Pyosik#좋아요,Kt Pyosik,좋아요,200,Aurora,0,15,10,16,16280,38975,36404,632,1938,악의,마법사의 신발,존야의 모래시계,라바돈의 죽음모자,그림자불꽃,신록의 장벽,포로 간식,"['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']","['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7771881016,랑 아#0000,랑 아,0000,200,Soraka,0,2,9,29,12759,3697,3474,121,101,월석 재생기,명석함의 아이오니아 장화,종말의 겨울,워모그의 갑옷,정령의 형상,점화석,,"['Shen', 'Azir', 'Caitlyn', 'Aurora', 'Soraka']","['Shaco', 'Ahri', 'Yasuo', 'Blitzcrank', 'Janna']",점멸,총명,콩콩이 소환,결의,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7747670259,칼바람탱폿#KR1,칼바람탱폿,KR1,100,Gragas,1,8,6,22,11185,15930,10042,4384,1503,강철심장,해신 작쇼,여신의 눈물,헤르메스의 발걸음,쇠사슬 조끼,광휘의 검,포로 간식,"['Gragas', 'Lulu', 'Rumble', 'Varus', 'Syndra']","['Kaisa', 'Graves', 'Karma', 'Nunu', 'Leblanc']",표식,점멸,착취의 손아귀,지배,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7747670259,약먹음#KR1,약먹음,KR1,100,Lulu,1,2,3,39,10094,3643,3247,395,0,구원,월석 재생기,명석함의 아이오니아 장화,금지된 우상,불타는 향로,요정의 부적,포로 간식,"['Gragas', 'Lulu', 'Rumble', 'Varus', 'Syndra']","['Kaisa', 'Graves', 'Karma', 'Nunu', 'Leblanc']",탈진,점멸,콩콩이 소환,정밀,스킬가속 +8|5010|체력 +15~90
KR_7747670259,LKH#Kr 1,LKH,Kr 1,100,Rumble,1,13,9,17,11385,21138,19339,203,1596,악의,리안드리의 고통,충전형 물약,마법사의 신발,그림자불꽃,,포로 간식,"['Gragas', 'Lulu', 'Rumble', 'Varus', 'Syndra']","['Kaisa', 'Graves', 'Karma', 'Nunu', 'Leblanc']",표식,점멸,어둠의 수확,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
